"activty" "subjectId" "variable" "value"
"walking" 28 "meantimeBodyaccelerationJerkmagnitudemean" -0.689429387759162
"walking" 28 "meantimeBodyaccelerationJerkmagnitudestandarddev" -0.687703433627487
"walking" 28 "meantimeBodyaccelerationJerkmean-X" 0.0807263062382199
"walking" 28 "meantimeBodyaccelerationJerkmean-Y" 0.0138224436546073
"walking" 28 "meantimeBodyaccelerationJerkmean-Z" 0.000824208324801046
"walking" 28 "meantimeBodyaccelerationJerkstandarddev-X" -0.680813725392147
"walking" 28 "meantimeBodyaccelerationJerkstandarddev-Y" -0.651619848945026
"walking" 28 "meantimeBodyaccelerationJerkstandarddev-Z" -0.800870581884817
"walking" 28 "meantimeBodyaccelerationmagnitudemean" -0.610030902501309
"walking" 28 "meantimeBodyaccelerationmagnitudestandarddev" -0.635821226515969
"walking" 28 "meantimeBodyaccelerationmean-X" 0.277532554764398
"walking" 28 "meantimeBodyaccelerationmean-Y" -0.0191721442063089
"walking" 28 "meantimeBodyaccelerationmean-Z" -0.109710873104188
"walking" 28 "meantimeBodyaccelerationstandarddev-X" -0.649040391307853
"walking" 28 "meantimeBodyaccelerationstandarddev-Y" -0.573651895933508
"walking" 28 "meantimeBodyaccelerationstandarddev-Z" -0.685821415026178
"walking" 28 "meantimeBodygyroscopeJerkmagnitudemean" -0.78929494326178
"walking" 28 "meantimeBodygyroscopeJerkmagnitudestandarddev" -0.805738383010471
"walking" 28 "meantimeBodygyroscopeJerkmean-X" -0.0881213551172775
"walking" 28 "meantimeBodygyroscopeJerkmean-Y" -0.0447972595862042
"walking" 28 "meantimeBodygyroscopeJerkmean-Z" -0.0607680707408115
"walking" 28 "meantimeBodygyroscopeJerkstandarddev-X" -0.720515676293194
"walking" 28 "meantimeBodygyroscopeJerkstandarddev-Y" -0.825038783246073
"walking" 28 "meantimeBodygyroscopeJerkstandarddev-Z" -0.769755981125654
"walking" 28 "meantimeBodygyroscopemagnitudemean" -0.648538641430367
"walking" 28 "meantimeBodygyroscopemagnitudestandarddev" -0.710956808836911
"walking" 28 "meantimeBodygyroscopemean-X" -0.064496354556466
"walking" 28 "meantimeBodygyroscopemean-Y" -0.0471474023101021
"walking" 28 "meantimeBodygyroscopemean-Z" 0.100840281329581
"walking" 28 "meantimeBodygyroscopestandarddev-X" -0.740276591873298
"walking" 28 "meantimeBodygyroscopestandarddev-Y" -0.741285540196335
"walking" 28 "meantimeBodygyroscopestandarddev-Z" -0.669789662889791
"walking" 28 "meantimeGravityaccelerationmagnitudemean" -0.610030902501309
"walking" 28 "meantimeGravityaccelerationmagnitudestandarddev" -0.635821226515969
"walking" 28 "meantimeGravityaccelerationmean-X" 0.62376789513089
"walking" 28 "meantimeGravityaccelerationmean-Y" -0.14757775521466
"walking" 28 "meantimeGravityaccelerationmean-Z" -0.0469931021049738
"walking" 28 "meantimeGravityaccelerationstandarddev-X" -0.973873328062827
"walking" 28 "meantimeGravityaccelerationstandarddev-Y" -0.960365626256545
"walking" 28 "meantimeGravityaccelerationstandarddev-Z" -0.946225637251309
"walking" 29 "meanfrequencyBodyBodyaccelerationJerkmagnitudemean" -0.609879937469099
"walking" 29 "meanfrequencyBodyBodyaccelerationJerkmagnitudestandarddev" -0.636434470547384
"walking" 29 "meanfrequencyBodyBodygyroscopeJerkmagnitudemean" -0.840464164156977
"walking" 29 "meanfrequencyBodyBodygyroscopeJerkmagnitudestandarddev" -0.851462426569767
"walking" 29 "meanfrequencyBodyBodygyroscopemagnitudemean" -0.722018434984302
"walking" 29 "meanfrequencyBodyBodygyroscopemagnitudestandarddev" -0.671454324368401
"walking" 29 "meanfrequencyBodyaccelerationJerkmean-X" -0.629875853152035
"walking" 29 "meanfrequencyBodyaccelerationJerkmean-Y" -0.641289075786337
"walking" 29 "meanfrequencyBodyaccelerationJerkmean-Z" -0.768433928313954
"walking" 29 "meanfrequencyBodyaccelerationJerkstandarddev-X" -0.651564188964826
"walking" 29 "meanfrequencyBodyaccelerationJerkstandarddev-Y" -0.655526116655523
"walking" 29 "meanfrequencyBodyaccelerationJerkstandarddev-Z" -0.818292780813954
"walking" 29 "meanfrequencyBodyaccelerationmagnitudemean" -0.589294014734302
"walking" 29 "meanfrequencyBodyaccelerationmagnitudestandarddev" -0.639314176054942
"walking" 29 "meanfrequencyBodyaccelerationmean-X" -0.579901000186134
"walking" 29 "meanfrequencyBodyaccelerationmean-Y" -0.587686308146221
"walking" 29 "meanfrequencyBodyaccelerationmean-Z" -0.680547675465116
"walking" 29 "meanfrequencyBodyaccelerationstandarddev-X" -0.5727879490375
"walking" 29 "meanfrequencyBodyaccelerationstandarddev-Y" -0.630978844851831
"walking" 29 "meanfrequencyBodyaccelerationstandarddev-Z" -0.602550925183721
"walking" 29 "meanfrequencyBodygyroscopemean-X" -0.685747413486628
"walking" 29 "meanfrequencyBodygyroscopemean-Y" -0.735972301656977
"walking" 29 "meanfrequencyBodygyroscopemean-Z" -0.689221357718023
"walking" 29 "meanfrequencyBodygyroscopestandarddev-X" -0.752567831707849
"walking" 29 "meanfrequencyBodygyroscopestandarddev-Y" -0.588857987485174
"walking" 29 "meanfrequencyBodygyroscopestandarddev-Z" -0.749163172296512
"walking" 29 "meantimeBodyaccelerationJerkmagnitudemean" -0.664538060484884
"walking" 29 "meantimeBodyaccelerationJerkmagnitudestandarddev" -0.620472049862791
"walking" 29 "meantimeBodyaccelerationJerkmean-X" 0.0788382324713372
"walking" 29 "meantimeBodyaccelerationJerkmean-Y" 0.00900161248883721
"walking" 29 "meantimeBodyaccelerationJerkmean-Z" -0.00355290542467733
"walking" 29 "meantimeBodyaccelerationJerkstandarddev-X" -0.623456414216366
"walking" 29 "meantimeBodyaccelerationJerkstandarddev-Y" -0.635499779848779
"walking" 29 "meantimeBodyaccelerationJerkstandarddev-Z" -0.793746797790698
"walking" 29 "meantimeBodyaccelerationmagnitudemean" -0.553585593347965
"walking" 29 "meantimeBodyaccelerationmagnitudestandarddev" -0.579067216088081
"walking" 29 "meantimeBodyaccelerationmean-X" 0.279111521944767
"walking" 29 "meantimeBodyaccelerationmean-Y" -0.018471953048314
"walking" 29 "meantimeBodyaccelerationmean-Z" -0.108675612269477
"walking" 29 "meantimeBodyaccelerationstandarddev-X" -0.574295395364826
"walking" 29 "meantimeBodyaccelerationstandarddev-Y" -0.598400275636657
"walking" 29 "meantimeBodyaccelerationstandarddev-Z" -0.606461283926453
"walking" 29 "meantimeBodygyroscopeJerkmagnitudemean" -0.802293906366279
"walking" 29 "meantimeBodygyroscopeJerkmagnitudestandarddev" -0.840156364186047
"walking" 29 "meantimeBodygyroscopeJerkmean-X" -0.100707751809855
"walking" 29 "meantimeBodygyroscopeJerkmean-Y" -0.0464322029527616
"walking" 29 "meantimeBodygyroscopeJerkmean-Z" -0.052785999031686
"walking" 29 "meantimeBodygyroscopeJerkstandarddev-X" -0.736117664139535
"walking" 29 "meantimeBodygyroscopeJerkstandarddev-Y" -0.853639613139535
"walking" 29 "meantimeBodygyroscopeJerkstandarddev-Z" -0.770221314302326
"walking" 29 "meantimeBodygyroscopemagnitudemean" -0.602228993700349
"walking" 29 "meantimeBodygyroscopemagnitudestandarddev" -0.653732301592151
"walking" 29 "meantimeBodygyroscopemean-X" -0.0101831910869331
"walking" 29 "meantimeBodygyroscopemean-Y" -0.0882883296441861
"walking" 29 "meantimeBodygyroscopemean-Z" 0.0881626266546221
"walking" 29 "meantimeBodygyroscopestandarddev-X" -0.73469927369157
"walking" 29 "meantimeBodygyroscopestandarddev-Y" -0.634569173421512
"walking" 29 "meantimeBodygyroscopestandarddev-Z" -0.713864583982558
"walking" 29 "meantimeGravityaccelerationmagnitudemean" -0.553585593347965
"walking" 29 "meantimeGravityaccelerationmagnitudestandarddev" -0.579067216088081
"walking" 29 "meantimeGravityaccelerationmean-X" 0.683067625610465
"walking" 29 "meantimeGravityaccelerationmean-Y" 0.115489757911628
"walking" 29 "meantimeGravityaccelerationmean-Z" 0.208215370043721
"walking" 29 "meantimeGravityaccelerationstandarddev-X" -0.973282885843023
"walking" 29 "meantimeGravityaccelerationstandarddev-Y" -0.964643161017442
"walking" 29 "meantimeGravityaccelerationstandarddev-Z" -0.941621790232558
"walking" 30 "meanfrequencyBodyBodyaccelerationJerkmagnitudemean" -0.658315874783684
"walking" 30 "meanfrequencyBodyBodyaccelerationJerkmagnitudestandarddev" -0.667237615620999
"walking" 30 "meanfrequencyBodyBodygyroscopeJerkmagnitudemean" -0.812135244605263
"walking" 30 "meanfrequencyBodyBodygyroscopeJerkmagnitudestandarddev" -0.823614839026316
"walking" 30 "meanfrequencyBodyBodygyroscopemagnitudemean" -0.671998061593763
"walking" 30 "meanfrequencyBodyBodygyroscopemagnitudestandarddev" -0.593583399135263
"walking" 30 "meanfrequencyBodyaccelerationJerkmean-X" -0.687500175929737
"walking" 30 "meanfrequencyBodyaccelerationJerkmean-Y" -0.673531648002105
"walking" 30 "meanfrequencyBodyaccelerationJerkmean-Z" -0.756194273026316
"walking" 30 "meanfrequencyBodyaccelerationJerkstandarddev-X" -0.704654632481579
"walking" 30 "meanfrequencyBodyaccelerationJerkstandarddev-Y" -0.674468572368421
"walking" 30 "meanfrequencyBodyaccelerationJerkstandarddev-Z" -0.808123375105263
"walking" 30 "meanfrequencyBodyaccelerationmagnitudemean" -0.602781617891316
"walking" 30 "meanfrequencyBodyaccelerationmagnitudestandarddev" -0.649528262112237
"walking" 30 "meanfrequencyBodyaccelerationmean-X" -0.638006842653684
"walking" 30 "meanfrequencyBodyaccelerationmean-Y" -0.560863889992895
"walking" 30 "meanfrequencyBodyaccelerationmean-Z" -0.637566464086842
"walking" 30 "meanfrequencyBodyaccelerationstandarddev-X" -0.612463962072947
"walking" 30 "meanfrequencyBodyaccelerationstandarddev-Y" -0.534859370813421
"walking" 30 "meanfrequencyBodyaccelerationstandarddev-Z" -0.513563951889316
"walking" 30 "meanfrequencyBodygyroscopemean-X" -0.669152035113947
"walking" 30 "meanfrequencyBodygyroscopemean-Y" -0.632332956848974
"walking" 30 "meanfrequencyBodygyroscopemean-Z" -0.617725671628947
"walking" 30 "meanfrequencyBodygyroscopestandarddev-X" -0.678498341778079
"walking" 30 "meanfrequencyBodygyroscopestandarddev-Y" -0.502830865592632
"walking" 30 "meanfrequencyBodygyroscopestandarddev-Z" -0.622804023260526
"walking" 30 "meantimeBodyaccelerationJerkmagnitudemean" -0.699048606606842
"walking" 30 "meantimeBodyaccelerationJerkmagnitudestandarddev" -0.661253306394211
"walking" 30 "meantimeBodyaccelerationJerkmean-X" 0.0736764933886842
"walking" 30 "meantimeBodyaccelerationJerkmean-Y" 0.0077552672185
"walking" 30 "meantimeBodyaccelerationJerkmean-Z" 0.000255438073649999
"walking" 30 "meantimeBodyaccelerationJerkstandarddev-X" -0.681596505682895
"walking" 30 "meantimeBodyaccelerationJerkstandarddev-Y" -0.662688195698684
"walking" 30 "meantimeBodyaccelerationJerkstandarddev-Z" -0.782490161947368
"walking" 30 "meantimeBodyaccelerationmagnitudemean" -0.542233622934974
"walking" 30 "meantimeBodyaccelerationmagnitudestandarddev" -0.591292047725526
"walking" 30 "meantimeBodyaccelerationmean-X" 0.276080501222368
"walking" 30 "meantimeBodyaccelerationmean-Y" -0.0175973973266579
"walking" 30 "meantimeBodyaccelerationmean-Z" -0.105658060130789
"walking" 30 "meantimeBodyaccelerationstandarddev-X" -0.618893533536842
"walking" 30 "meantimeBodyaccelerationstandarddev-Y" -0.522349221961316
"walking" 30 "meantimeBodyaccelerationstandarddev-Z" -0.528666325486105
"walking" 30 "meantimeBodygyroscopeJerkmagnitudemean" -0.786994812473684
"walking" 30 "meantimeBodygyroscopeJerkmagnitudestandarddev" -0.811251586894737
"walking" 30 "meantimeBodygyroscopeJerkmean-X" -0.0932811905657895
"walking" 30 "meantimeBodygyroscopeJerkmean-Y" -0.0415263653982632
"walking" 30 "meantimeBodygyroscopeJerkmean-Z" -0.0487768704016316
"walking" 30 "meantimeBodygyroscopeJerkstandarddev-X" -0.781498790631579
"walking" 30 "meantimeBodygyroscopeJerkstandarddev-Y" -0.800032437973684
"walking" 30 "meantimeBodygyroscopeJerkstandarddev-Z" -0.764485671052632
"walking" 30 "meantimeBodygyroscopemagnitudemean" -0.513983683654237
"walking" 30 "meantimeBodygyroscopemagnitudestandarddev" -0.577899122013158
"walking" 30 "meantimeBodygyroscopemean-X" -0.0339625632881842
"walking" 30 "meantimeBodygyroscopemean-Y" -0.0717504988947368
"walking" 30 "meantimeBodygyroscopemean-Z" 0.0830246256904737
"walking" 30 "meantimeBodygyroscopestandarddev-X" -0.672727690092105
"walking" 30 "meantimeBodygyroscopestandarddev-Y" -0.544294480997105
"walking" 30 "meantimeBodygyroscopestandarddev-Z" -0.592392230728947
"walking" 30 "meantimeGravityaccelerationmagnitudemean" -0.542233622934974
"walking" 30 "meantimeGravityaccelerationmagnitudestandarddev" -0.591292047725526
"walking" 30 "meantimeGravityaccelerationmean-X" 0.695094346473684
"walking" 30 "meantimeGravityaccelerationmean-Y" 0.0535258222835316
"walking" 30 "meantimeGravityaccelerationmean-Z" 0.185937316134468
"walking" 30 "meantimeGravityaccelerationstandarddev-X" -0.974366446210526
"walking" 30 "meantimeGravityaccelerationstandarddev-Y" -0.952119920473684
"walking" 30 "meantimeGravityaccelerationstandarddev-Z" -0.930148598763158
"walking downstairs" 2 "meanfrequencyBodyBodyaccelerationJerkmagnitudemean" -0.509746432970861
"walking downstairs" 2 "meanfrequencyBodyBodyaccelerationJerkmagnitudestandarddev" -0.518800797709272
"walking downstairs" 2 "meanfrequencyBodyBodygyroscopeJerkmagnitudemean" -0.751615078360927
"walking downstairs" 2 "meanfrequencyBodyBodygyroscopeJerkmagnitudestandarddev" -0.744194981440397
"walking downstairs" 2 "meanfrequencyBodyBodygyroscopemagnitudemean" -0.699742945221854
"walking downstairs" 2 "meanfrequencyBodyBodygyroscopemagnitudestandarddev" -0.725310337688742
"walking downstairs" 2 "meanfrequencyBodyaccelerationJerkmean-X" -0.561682049622185
"walking downstairs" 2 "meanfrequencyBodyaccelerationJerkmean-Y" -0.50890379901457
"walking downstairs" 2 "meanfrequencyBodyaccelerationJerkmean-Z" -0.715745330403973
"walking downstairs" 2 "meanfrequencyBodyaccelerationJerkstandarddev-X" -0.595105612895033
"walking downstairs" 2 "meanfrequencyBodyaccelerationJerkstandarddev-Y" -0.509147543673841
"walking downstairs" 2 "meanfrequencyBodyaccelerationJerkstandarddev-Z" -0.767087015496689
"walking downstairs" 2 "meanfrequencyBodyaccelerationmagnitudemean" -0.514569861316887
"walking downstairs" 2 "meanfrequencyBodyaccelerationmagnitudestandarddev" -0.646662308457285
"walking downstairs" 2 "meanfrequencyBodyaccelerationmean-X" -0.57377091142947
"walking downstairs" 2 "meanfrequencyBodyaccelerationmean-Y" -0.432566581302351
"walking downstairs" 2 "meanfrequencyBodyaccelerationmean-Z" -0.630081222124834
"walking downstairs" 2 "meanfrequencyBodyaccelerationstandarddev-X" -0.619788102803311
"walking downstairs" 2 "meanfrequencyBodyaccelerationstandarddev-Y" -0.464723862913245
"walking downstairs" 2 "meanfrequencyBodyaccelerationstandarddev-Z" -0.600678614835099
"walking downstairs" 2 "meanfrequencyBodygyroscopemean-X" -0.638717694593046
"walking downstairs" 2 "meanfrequencyBodygyroscopemean-Y" -0.722068978635762
"walking downstairs" 2 "meanfrequencyBodygyroscopemean-Z" -0.601594889654305
"walking downstairs" 2 "meanfrequencyBodygyroscopestandarddev-X" -0.734588540182119
"walking downstairs" 2 "meanfrequencyBodygyroscopestandarddev-Y" -0.72716774102649
"walking downstairs" 2 "meanfrequencyBodygyroscopestandarddev-Z" -0.683114494539735
"walking downstairs" 2 "meantimeBodyaccelerationJerkmagnitudemean" -0.58777744543543
"walking downstairs" 2 "meantimeBodyaccelerationJerkmagnitudestandarddev" -0.512115278415232
"walking downstairs" 2 "meantimeBodyaccelerationJerkmean-X" 0.0785353156747351
"walking downstairs" 2 "meantimeBodyaccelerationJerkmean-Y" 0.00708771249764901
"walking downstairs" 2 "meantimeBodyaccelerationJerkmean-Z" 0.000755760748377483
"walking downstairs" 2 "meantimeBodyaccelerationJerkstandarddev-X" -0.557809603123841
"walking downstairs" 2 "meantimeBodyaccelerationJerkstandarddev-Y" -0.491875889831788
"walking downstairs" 2 "meantimeBodyaccelerationJerkstandarddev-Z" -0.741885388311258
"walking downstairs" 2 "meantimeBodyaccelerationmagnitudemean" -0.535281800541722
"walking downstairs" 2 "meantimeBodyaccelerationmagnitudestandarddev" -0.552812545643709
"walking downstairs" 2 "meantimeBodyaccelerationmean-X" 0.273113115788079
"walking downstairs" 2 "meantimeBodyaccelerationmean-Y" -0.0191323183174834
"walking downstairs" 2 "meantimeBodyaccelerationmean-Z" -0.115649958175497
"walking downstairs" 2 "meantimeBodyaccelerationstandarddev-X" -0.605586497159271
"walking downstairs" 2 "meantimeBodyaccelerationstandarddev-Y" -0.428962986589404
"walking downstairs" 2 "meantimeBodyaccelerationstandarddev-Z" -0.589360062210596
"walking downstairs" 2 "meantimeBodygyroscopeJerkmagnitudemean" -0.746559539039735
"walking downstairs" 2 "meantimeBodygyroscopeJerkmagnitudestandarddev" -0.740088733655629
"walking downstairs" 2 "meantimeBodygyroscopeJerkmean-X" -0.0875587491668874
"walking downstairs" 2 "meantimeBodygyroscopeJerkmean-Y" -0.0433986835453642
"walking downstairs" 2 "meantimeBodygyroscopeJerkmean-Z" -0.0557541828188742
"walking downstairs" 2 "meantimeBodygyroscopeJerkstandarddev-X" -0.671679103311258
"walking downstairs" 2 "meantimeBodygyroscopeJerkstandarddev-Y" -0.783595466728477
"walking downstairs" 2 "meantimeBodygyroscopeJerkstandarddev-Z" -0.674611933293046
"walking downstairs" 2 "meantimeBodygyroscopemagnitudemean" -0.614771054893146
"walking downstairs" 2 "meantimeBodygyroscopemagnitudestandarddev" -0.680584887880795
"walking downstairs" 2 "meantimeBodygyroscopemean-X" -0.0517030657821192
"walking downstairs" 2 "meantimeBodygyroscopemean-Y" -0.0568420186817881
"walking downstairs" 2 "meantimeBodygyroscopemean-Z" 0.0872599422291391
"walking downstairs" 2 "meantimeBodygyroscopestandarddev-X" -0.710648927815894
"walking downstairs" 2 "meantimeBodygyroscopestandarddev-Y" -0.722943674337748
"walking downstairs" 2 "meantimeBodygyroscopestandarddev-Z" -0.634888927843046
"walking downstairs" 2 "meantimeGravityaccelerationmagnitudemean" -0.535281800541722
"walking downstairs" 2 "meantimeGravityaccelerationmagnitudestandarddev" -0.552812545643709
"walking downstairs" 2 "meantimeGravityaccelerationmean-X" 0.660782866688742
"walking downstairs" 2 "meantimeGravityaccelerationmean-Y" -0.147219886910411
"walking downstairs" 2 "meantimeGravityaccelerationmean-Z" 0.134865335090728
"walking downstairs" 2 "meantimeGravityaccelerationstandarddev-X" -0.963015508245033
"walking downstairs" 2 "meantimeGravityaccelerationstandarddev-Y" -0.960033560165563
"walking downstairs" 2 "meantimeGravityaccelerationstandarddev-Z" -0.945365383907285
"walking downstairs" 4 "meanfrequencyBodyBodyaccelerationJerkmagnitudemean" -0.63501900541041
"walking downstairs" 4 "meanfrequencyBodyBodyaccelerationJerkmagnitudestandarddev" -0.666506718936908
"walking downstairs" 4 "meanfrequencyBodyBodygyroscopeJerkmagnitudemean" -0.838833209652997
"walking downstairs" 4 "meanfrequencyBodyBodygyroscopeJerkmagnitudestandarddev" -0.863096864037855
"walking downstairs" 4 "meanfrequencyBodyBodygyroscopemagnitudemean" -0.745650754608833
"walking downstairs" 4 "meanfrequencyBodyBodygyroscopemagnitudestandarddev" -0.732586304826498
"walking downstairs" 4 "meanfrequencyBodyaccelerationJerkmean-X" -0.652023078038801
"walking downstairs" 4 "meanfrequencyBodyaccelerationJerkmean-Y" -0.601696223759495
"walking downstairs" 4 "meanfrequencyBodyaccelerationJerkmean-Z" -0.825154871135647
"walking downstairs" 4 "meanfrequencyBodyaccelerationJerkstandarddev-X" -0.644622004704416
"walking downstairs" 4 "meanfrequencyBodyaccelerationJerkstandarddev-Y" -0.593855151524606
"walking downstairs" 4 "meanfrequencyBodyaccelerationJerkstandarddev-Z" -0.860544668359621
"walking downstairs" 4 "meanfrequencyBodyaccelerationmagnitudemean" -0.602098037677603
"walking downstairs" 4 "meanfrequencyBodyaccelerationmagnitudestandarddev" -0.672948341687697
"walking downstairs" 4 "meanfrequencyBodyaccelerationmean-X" -0.628806379100946
"walking downstairs" 4 "meanfrequencyBodyaccelerationmean-Y" -0.52583456615142
"walking downstairs" 4 "meanfrequencyBodyaccelerationmean-Z" -0.755235428895899
"walking downstairs" 4 "meanfrequencyBodyaccelerationstandarddev-X" -0.597551324155678
"walking downstairs" 4 "meanfrequencyBodyaccelerationstandarddev-Y" -0.534661524341987
"walking downstairs" 4 "meanfrequencyBodyaccelerationstandarddev-Z" -0.708764043722397
"walking downstairs" 4 "meanfrequencyBodygyroscopemean-X" -0.641881977553943
"walking downstairs" 4 "meanfrequencyBodygyroscopemean-Y" -0.831527531009464
"walking downstairs" 4 "meanfrequencyBodygyroscopemean-Z" -0.689308946422713
"walking downstairs" 4 "meanfrequencyBodygyroscopestandarddev-X" -0.721749187328076
"walking downstairs" 4 "meanfrequencyBodygyroscopestandarddev-Y" -0.782885735867508
"walking downstairs" 4 "meanfrequencyBodygyroscopestandarddev-Z" -0.7670895729653
"walking downstairs" 4 "meantimeBodyaccelerationJerkmagnitudemean" -0.656116311856877
"walking downstairs" 4 "meantimeBodyaccelerationJerkmagnitudestandarddev" -0.647249966810726
"walking downstairs" 4 "meantimeBodyaccelerationJerkmean-X" 0.0788637845151419
"walking downstairs" 4 "meantimeBodyaccelerationJerkmean-Y" 0.00351340949514196
"walking downstairs" 4 "meantimeBodyaccelerationJerkmean-Z" -0.00737375142832808
"walking downstairs" 4 "meantimeBodyaccelerationJerkstandarddev-X" -0.631853083289621
"walking downstairs" 4 "meantimeBodyaccelerationJerkstandarddev-Y" -0.584063204701893
"walking downstairs" 4 "meantimeBodyaccelerationJerkstandarddev-Z" -0.843353231167192
"walking downstairs" 4 "meantimeBodyaccelerationmagnitudemean" -0.56158213510694
"walking downstairs" 4 "meantimeBodyaccelerationmagnitudestandarddev" -0.606556049548896
"walking downstairs" 4 "meantimeBodyaccelerationmean-X" 0.274183111498423
"walking downstairs" 4 "meantimeBodyaccelerationmean-Y" -0.0148081545344921
"walking downstairs" 4 "meantimeBodyaccelerationmean-Z" -0.107521430810726
"walking downstairs" 4 "meantimeBodyaccelerationstandarddev-X" -0.605211727785489
"walking downstairs" 4 "meantimeBodyaccelerationstandarddev-Y" -0.509929384011325
"walking downstairs" 4 "meantimeBodyaccelerationstandarddev-Z" -0.709492735962145
"walking downstairs" 4 "meantimeBodygyroscopeJerkmagnitudemean" -0.819191368044164
"walking downstairs" 4 "meantimeBodygyroscopeJerkmagnitudestandarddev" -0.844187064164038
"walking downstairs" 4 "meantimeBodygyroscopeJerkmean-X" -0.107859315713249
"walking downstairs" 4 "meantimeBodygyroscopeJerkmean-Y" -0.0400427574662461
"walking downstairs" 4 "meantimeBodygyroscopeJerkmean-Z" -0.0578089304000631
"walking downstairs" 4 "meantimeBodygyroscopeJerkstandarddev-X" -0.723788617823344
"walking downstairs" 4 "meantimeBodygyroscopeJerkstandarddev-Y" -0.902502592618297
"walking downstairs" 4 "meantimeBodygyroscopeJerkstandarddev-Z" -0.748369141315457
"walking downstairs" 4 "meantimeBodygyroscopemagnitudemean" -0.656291093847319
"walking downstairs" 4 "meantimeBodygyroscopemagnitudestandarddev" -0.706738493542587
"walking downstairs" 4 "meantimeBodygyroscopemean-X" -0.0289417906907571
"walking downstairs" 4 "meantimeBodygyroscopemean-Y" -0.0787229907785489
"walking downstairs" 4 "meantimeBodygyroscopemean-Z" 0.0957174866009464
"walking downstairs" 4 "meantimeBodygyroscopestandarddev-X" -0.701397703369085
"walking downstairs" 4 "meantimeBodygyroscopestandarddev-Y" -0.79823574873817
"walking downstairs" 4 "meantimeBodygyroscopestandarddev-Z" -0.726374197066246
"walking downstairs" 4 "meantimeGravityaccelerationmagnitudemean" -0.56158213510694
"walking downstairs" 4 "meantimeGravityaccelerationmagnitudestandarddev" -0.606556049548896
"walking downstairs" 4 "meantimeGravityaccelerationmean-X" 0.706593043123028
"walking downstairs" 4 "meantimeGravityaccelerationmean-Y" 0.112591195496986
"walking downstairs" 4 "meantimeGravityaccelerationmean-Z" 0.164130896618297
"walking downstairs" 4 "meantimeGravityaccelerationstandarddev-X" -0.962636979274448
"walking downstairs" 4 "meantimeGravityaccelerationstandarddev-Y" -0.941416800167192
"walking downstairs" 4 "meantimeGravityaccelerationstandarddev-Z" -0.941403426072555
"walking downstairs" 9 "meanfrequencyBodyBodyaccelerationJerkmagnitudemean" -0.609193721940625
"walking downstairs" 9 "meanfrequencyBodyBodyaccelerationJerkmagnitudestandarddev" -0.611619343190972
"walking downstairs" 9 "meanfrequencyBodyBodygyroscopeJerkmagnitudemean" -0.786473954201389
"walking downstairs" 9 "meanfrequencyBodyBodygyroscopeJerkmagnitudestandarddev" -0.801296292638889
"walking downstairs" 9 "meanfrequencyBodyBodygyroscopemagnitudemean" -0.700863097986111
"walking downstairs" 9 "meanfrequencyBodyBodygyroscopemagnitudestandarddev" -0.697729432621528
"walking downstairs" 9 "meanfrequencyBodyaccelerationJerkmean-X" -0.621377141312847
"walking downstairs" 9 "meanfrequencyBodyaccelerationJerkmean-Y" -0.699766614569444
"walking downstairs" 9 "meanfrequencyBodyaccelerationJerkmean-Z" -0.702931927996528
"walking downstairs" 9 "meanfrequencyBodyaccelerationJerkstandarddev-X" -0.572819893733993
"walking downstairs" 9 "meanfrequencyBodyaccelerationJerkstandarddev-Y" -0.679065855003472
"walking downstairs" 9 "meanfrequencyBodyaccelerationJerkstandarddev-Z" -0.739139922708333
"walking downstairs" 9 "meanfrequencyBodyaccelerationmagnitudemean" -0.553186448295139
"walking downstairs" 9 "meanfrequencyBodyaccelerationmagnitudestandarddev" -0.624456827182986
"walking downstairs" 9 "meanfrequencyBodyaccelerationmean-X" -0.579258404408681
"walking downstairs" 9 "meanfrequencyBodyaccelerationmean-Y" -0.610267804090278
"walking downstairs" 9 "meanfrequencyBodyaccelerationmean-Z" -0.592119122804271
"walking downstairs" 9 "meanfrequencyBodyaccelerationstandarddev-X" -0.547995744907986
"walking downstairs" 9 "meanfrequencyBodyaccelerationstandarddev-Y" -0.586766083232639
"walking downstairs" 9 "meanfrequencyBodyaccelerationstandarddev-Z" -0.501074006965903
"walking downstairs" 9 "meanfrequencyBodygyroscopemean-X" -0.639863219559028
"walking downstairs" 9 "meanfrequencyBodygyroscopemean-Y" -0.683924287600694
"walking downstairs" 9 "meanfrequencyBodygyroscopemean-Z" -0.612680463163889
"walking downstairs" 9 "meanfrequencyBodygyroscopestandarddev-X" -0.690689895534722
"walking downstairs" 9 "meanfrequencyBodygyroscopestandarddev-Y" -0.667203220760417
"walking downstairs" 9 "meanfrequencyBodygyroscopestandarddev-Z" -0.619468634127778
"walking downstairs" 9 "meantimeBodyaccelerationJerkmagnitudemean" -0.621608245092361
"walking downstairs" 9 "meantimeBodyaccelerationJerkmagnitudestandarddev" -0.608862145384722
"walking downstairs" 9 "meantimeBodyaccelerationJerkmean-X" 0.0840171430291667
"walking downstairs" 9 "meantimeBodyaccelerationJerkmean-Y" 0.00678485848399306
"walking downstairs" 9 "meantimeBodyaccelerationJerkmean-Z" -0.00102998088194444
"walking downstairs" 9 "meantimeBodyaccelerationJerkstandarddev-X" -0.578305161360069
"walking downstairs" 9 "meantimeBodyaccelerationJerkstandarddev-Y" -0.678923872274306
"walking downstairs" 9 "meantimeBodyaccelerationJerkstandarddev-Z" -0.721610094569444
